slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
bartowi01,Will Barton,DENVER NUGGETS,HOME,CHICAGO BULLS,WIN,2118,13,19,6,9,5,6,0,2,3,3,0,3,3,30.0,12.0
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2254,8,11,3,6,5,7,1,5,12,2,2,3,3,28.5,10.0
irvinky01,Kyrie Irving,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,1951,12,21,5,8,7,8,1,3,3,0,0,2,1,27.0,2.0
burksal01,Alec Burks,UTAH JAZZ,AWAY,LOS ANGELES CLIPPERS,WIN,1767,11,17,4,6,2,2,0,7,5,2,1,2,3,25.6,30.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2116,10,17,4,6,2,2,0,7,4,1,0,2,2,21.2,15.0
ilyaser01,Ersan İlyasova,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1826,8,11,4,6,2,2,1,2,0,4,1,1,5,20.5,7.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2040,9,12,2,3,1,2,0,8,5,0,2,2,2,20.3,10.0
schrode01,Dennis Schröder,ATLANTA HAWKS,HOME,CLEVELAND CAVALIERS,LOSS,1978,11,19,1,4,4,4,1,1,5,0,0,2,1,20.2,-10.0
riverau01,Austin Rivers,LOS ANGELES CLIPPERS,HOME,UTAH JAZZ,LOSS,2131,9,16,3,7,4,4,0,0,6,1,0,2,3,19.4,-14.0
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1684,10,17,1,4,4,4,0,1,4,2,1,2,4,19.3,21.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,2005,7,16,4,9,7,8,6,10,2,0,0,5,2,19.0,12.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,LOS ANGELES CLIPPERS,WIN,2184,9,16,5,10,1,1,0,0,6,1,0,2,2,18.8,13.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2194,7,20,0,1,6,8,1,8,5,3,3,0,3,18.5,21.0
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,MILWAUKEE BUCKS,LOSS,1900,9,17,0,0,7,8,4,7,1,3,1,6,3,18.4,-8.0
wadedw01,Dwyane Wade,CLEVELAND CAVALIERS,AWAY,ATLANTA HAWKS,WIN,1354,6,11,3,5,4,6,0,2,3,4,2,2,2,18.2,0.0
dunnkr01,Kris Dunn,CHICAGO BULLS,AWAY,DENVER NUGGETS,LOSS,1592,9,11,1,1,0,3,0,5,5,1,0,1,4,17.1,1.0
