slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
gortama01,Marcin Gortat,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,2160,13,15,0,0,5,7,7,9,2,1,1,3,1,32.2,35.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,2589,11,23,2,6,14,16,1,4,6,3,0,4,3,29.4,-6.0
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2558,10,20,0,0,4,5,3,14,3,1,2,3,3,20.2,0.0
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,2544,6,22,3,6,12,12,0,10,5,1,1,2,1,19.8,2.0
walljo01,John Wall,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,2026,11,20,3,6,2,2,1,4,5,1,0,5,2,18.0,30.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2425,6,16,1,5,4,5,0,1,14,4,0,5,5,14.9,11.0
arizatr01,Trevor Ariza,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,1965,4,9,0,2,2,2,4,6,5,2,0,1,0,14.4,31.0
barnema02,Matt Barnes,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2575,5,8,4,5,2,2,2,8,2,0,2,4,4,13.4,-2.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,2399,7,17,2,5,2,3,3,5,4,0,0,2,1,12.5,23.0
westda01,David West,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,2011,7,14,1,1,2,3,1,5,3,0,0,1,3,11.7,-35.0
redicjj01,JJ Redick,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1483,6,12,3,6,1,1,1,0,0,0,0,0,1,10.3,17.0
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1393,4,5,0,0,1,2,0,4,1,0,2,0,2,9.2,10.0
crawfja01,Jamal Crawford,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1791,7,22,3,7,2,3,1,1,2,1,0,0,2,8.6,-10.0
sefolth01,Thabo Sefolosha,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1093,4,5,0,1,0,0,0,4,0,0,0,0,1,6.9,-6.0
watsocj01,C.J. Watson,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,926,2,4,1,3,2,5,1,0,2,1,0,0,0,6.9,-5.0
jacksre01,Reggie Jackson,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1801,2,5,1,2,3,4,3,4,1,2,0,3,3,6.7,14.0
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,HOME,LOS ANGELES CLIPPERS,WIN,1814,4,8,0,0,0,0,1,6,0,1,2,1,4,6.3,-1.0
georgpa01,Paul George,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,2316,5,15,3,5,2,3,0,1,2,2,1,4,2,5.7,-24.0
copelch01,Chris Copeland,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,604,3,5,0,1,3,6,0,1,0,1,0,0,3,5.6,2.0
grangda01,Danny Granger,LOS ANGELES CLIPPERS,AWAY,OKLAHOMA CITY THUNDER,LOSS,702,2,3,1,2,2,2,0,0,0,0,0,0,1,5.3,-1.0
stephla01,Lance Stephenson,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,1672,4,8,1,1,0,0,0,0,3,0,0,1,2,5.3,-23.0
hilarne01,Nenê,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,1441,2,6,0,0,0,0,0,4,4,2,1,1,4,4.7,13.0
