slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
jeffeal01,Al Jefferson,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,WIN,2466,15,24,0,0,4,8,3,6,3,1,2,1,3,27.8,9.0
foyera01,Randy Foye,DENVER NUGGETS,HOME,CLEVELAND CAVALIERS,LOSS,1890,10,19,5,10,3,4,0,2,9,0,1,1,2,24.1,5.0
horfoal01,Al Horford,ATLANTA HAWKS,AWAY,CHARLOTTE HORNETS,LOSS,2239,11,16,0,0,2,3,2,8,2,3,1,1,3,23.5,-12.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,UTAH JAZZ,WIN,1688,11,18,5,8,0,0,0,10,2,1,0,0,3,23.0,28.0
willide01,Deron Williams,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1958,10,15,2,3,7,10,0,1,6,1,0,3,2,23.0,19.0
dunlemi02,Mike Dunleavy,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,WIN,1852,9,15,5,8,4,5,0,3,3,0,1,1,0,22.4,18.0
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,WIN,2418,8,15,1,3,6,6,4,3,5,1,1,1,4,22.0,15.0
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,WIN,2083,6,14,0,0,13,14,2,16,0,0,2,2,6,20.4,2.0
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,DENVER NUGGETS,WIN,2378,8,18,1,5,5,6,0,7,11,1,1,3,1,20.3,14.0
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1844,6,10,0,0,8,10,3,6,1,1,2,0,4,20.0,10.0
hibbero01,Roy Hibbert,INDIANA PACERS,AWAY,BOSTON CELTICS,LOSS,1931,8,16,0,0,6,6,4,7,2,0,4,2,4,19.5,11.0
wroteto01,Tony Wroten,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,LOSS,2024,11,27,3,10,6,8,2,3,7,1,0,2,6,19.5,0.0
nealga01,Gary Neal,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,WIN,1945,6,11,3,5,8,9,1,3,2,0,0,1,2,18.5,5.0
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,WIN,2100,7,14,3,4,3,4,1,2,5,1,0,0,1,18.0,0.0
mbahalu01,Luc Mbah a Moute,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,LOSS,2000,6,12,2,3,2,2,5,6,3,0,1,0,1,17.7,0.0
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2136,7,13,0,0,11,11,0,3,1,1,0,3,2,17.5,12.0
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,MINNESOTA TIMBERWOLVES,WIN,1306,6,9,2,2,3,3,1,5,1,0,2,0,0,17.4,7.0
jacksre01,Reggie Jackson,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,LOSS,2488,9,20,4,7,0,1,1,6,8,1,0,3,1,16.9,-1.0
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,WIN,2594,6,16,0,4,3,4,1,8,10,3,2,2,4,16.7,-6.0
dragigo01,Goran Dragić,PHOENIX SUNS,HOME,SACRAMENTO KINGS,LOSS,2779,7,17,1,2,7,8,0,3,4,2,0,0,4,16.6,9.0
simshe01,Henry Sims,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,LOSS,1565,7,10,1,1,1,1,5,3,5,0,0,2,3,16.5,17.0
leeco01,Courtney Lee,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,WIN,2125,5,8,3,3,4,5,1,2,2,1,0,0,1,16.3,-4.0
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,SACRAMENTO KINGS,LOSS,2553,9,19,1,5,4,7,1,4,8,2,2,5,5,16.0,-2.0
teaguje01,Jeff Teague,ATLANTA HAWKS,AWAY,CHARLOTTE HORNETS,LOSS,2632,9,23,1,4,3,4,2,2,15,0,1,5,4,15.7,7.0
varejan01,Anderson Varejão,CLEVELAND CAVALIERS,AWAY,DENVER NUGGETS,WIN,1662,6,7,0,0,3,5,1,6,2,1,1,1,2,15.5,16.0
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,LOSS,2034,6,9,0,0,1,2,5,6,2,2,0,1,3,15.2,-1.0
breweco01,Corey Brewer,MINNESOTA TIMBERWOLVES,AWAY,ORLANDO MAGIC,LOSS,1660,6,10,0,2,4,6,3,2,1,3,0,1,2,15.2,-4.0
gasolpa01,Pau Gasol,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,WIN,2063,6,11,0,0,5,5,2,10,1,1,2,4,2,14.4,22.0
knighbr03,Brandon Knight,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,LOSS,2030,5,11,1,2,6,6,2,4,9,0,0,5,2,14.4,-2.0
plumlmi01,Miles Plumlee,PHOENIX SUNS,HOME,SACRAMENTO KINGS,LOSS,2447,7,12,0,0,1,2,5,11,1,0,0,1,3,14.3,8.0
bassbr01,Brandon Bass,BOSTON CELTICS,HOME,INDIANA PACERS,WIN,1220,3,4,0,0,4,4,1,3,4,0,1,0,0,13.5,8.0
chandty01,Tyson Chandler,DALLAS MAVERICKS,AWAY,UTAH JAZZ,WIN,1790,6,9,0,0,3,3,4,9,0,0,1,3,2,13.5,20.0
teletmi01,Mirza Teletović,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1623,6,10,4,6,2,2,0,3,0,0,0,0,2,13.5,3.0
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,WIN,1822,7,11,3,5,2,2,0,5,0,0,0,1,3,13.4,5.0
jennibr01,Brandon Jennings,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,WIN,1842,5,12,4,6,1,2,0,2,6,2,0,1,2,13.2,7.0
landrca01,Carl Landry,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,WIN,2193,6,8,0,0,0,0,4,4,1,1,1,1,3,13.0,19.0
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,UTAH JAZZ,WIN,1778,5,12,0,1,3,3,1,0,6,3,0,0,4,12.9,17.0
