slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,BROOKLYN NETS,LOSS,2472,13,23,2,7,8,13,1,12,8,1,1,5,1,29.3,4.0
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,DALLAS MAVERICKS,WIN,2097,13,25,2,6,4,4,6,10,4,3,1,5,4,26.8,15.0
barneha02,Harrison Barnes,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,LOSS,2038,10,16,5,8,5,6,1,3,0,1,1,0,1,25.3,9.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,ATLANTA HAWKS,LOSS,2393,11,17,2,4,5,7,3,7,3,2,0,4,3,23.8,0.0
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,LOSS,2070,5,15,3,9,10,12,0,6,12,1,0,1,1,23.5,7.0
murraja01,Jamal Murray,DENVER NUGGETS,HOME,DALLAS MAVERICKS,WIN,2366,10,18,1,4,1,2,1,6,15,1,1,5,2,21.9,-6.0
sabondo01,Domantas Sabonis,INDIANA PACERS,HOME,CLEVELAND CAVALIERS,LOSS,1457,7,9,0,0,3,3,7,1,3,2,0,1,2,21.0,-8.0
nancela02,Larry Nance Jr.,CLEVELAND CAVALIERS,AWAY,INDIANA PACERS,WIN,2006,7,14,1,3,0,0,5,11,6,3,1,2,3,19.5,1.0
arizatr01,Trevor Ariza,WASHINGTON WIZARDS,AWAY,ATLANTA HAWKS,LOSS,2288,6,17,4,11,3,3,1,7,4,6,0,1,2,19.3,-3.0
russeda01,D'Angelo Russell,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,WIN,2044,9,21,4,9,0,0,0,4,13,0,1,4,1,17.5,7.0
morrimo01,Monte Morris,DENVER NUGGETS,HOME,DALLAS MAVERICKS,WIN,1483,7,10,2,3,0,0,0,4,5,2,0,1,2,16.7,11.0
collijo01,John Collins,ATLANTA HAWKS,HOME,WASHINGTON WIZARDS,WIN,1512,7,14,1,2,5,6,6,7,3,0,0,3,4,16.4,7.0
balllo01,Lonzo Ball,LOS ANGELES LAKERS,AWAY,BROOKLYN NETS,LOSS,2365,9,16,5,9,0,2,2,4,3,2,0,3,6,15.9,-8.0
harrijo01,Joe Harris,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,WIN,2272,7,13,3,4,2,2,1,3,2,1,0,0,3,15.5,6.0
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,BROOKLYN NETS,LOSS,2556,9,21,2,8,2,2,0,11,3,1,0,3,0,14.3,-1.0
