slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,2046,10,17,3,6,8,9,3,6,3,0,1,0,0,29.4,5.0
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,DALLAS MAVERICKS,WIN,1797,9,16,4,7,12,12,2,3,11,0,1,7,2,29.3,13.0
randlju01,Julius Randle,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,1865,9,12,1,1,6,8,6,6,3,1,0,2,2,25.7,-8.0
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,BOSTON CELTICS,LOSS,2301,9,20,3,6,5,6,0,4,9,2,3,3,1,23.4,-7.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,WIN,2199,11,22,0,1,7,10,0,17,11,0,0,7,0,22.6,12.0
bradlav01,Avery Bradley,BOSTON CELTICS,HOME,MEMPHIS GRIZZLIES,WIN,2051,10,17,1,3,2,3,2,5,4,2,1,1,4,20.5,5.0
allento01,Tony Allen,MEMPHIS GRIZZLIES,AWAY,BOSTON CELTICS,LOSS,2096,6,9,0,0,5,7,4,3,1,4,0,1,4,18.1,-6.0
greenge01,Gerald Green,BOSTON CELTICS,HOME,MEMPHIS GRIZZLIES,WIN,1128,7,10,3,5,2,2,3,2,1,0,1,1,0,17.9,12.0
richajo01,Josh Richardson,MIAMI HEAT,HOME,OKLAHOMA CITY THUNDER,LOSS,2248,9,16,2,6,2,2,0,5,3,1,0,0,4,17.4,-7.0
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,DALLAS MAVERICKS,WIN,1702,7,12,4,7,4,4,1,2,0,1,1,1,3,17.2,33.0
anderju01,Justin Anderson,DALLAS MAVERICKS,HOME,HOUSTON ROCKETS,LOSS,1262,4,8,2,6,3,4,2,6,2,1,2,0,1,15.2,3.0
willilo02,Lou Williams,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,1636,6,13,2,4,8,8,0,2,3,0,0,3,2,14.2,8.0
dekkesa01,Sam Dekker,HOUSTON ROCKETS,AWAY,DALLAS MAVERICKS,WIN,1618,4,7,1,3,0,0,3,8,3,3,0,1,1,13.9,-1.0
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,HOUSTON ROCKETS,LOSS,1715,7,13,3,7,2,2,0,1,1,1,0,0,2,13.9,-17.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,MEMPHIS GRIZZLIES,WIN,1717,3,9,2,4,5,6,1,3,6,2,1,2,1,13.6,16.0
thomais02,Isaiah Thomas,BOSTON CELTICS,HOME,MEMPHIS GRIZZLIES,WIN,2017,6,14,1,6,8,8,0,1,7,0,0,4,3,13.6,3.0
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,HOUSTON ROCKETS,LOSS,1911,7,16,1,3,6,6,0,3,1,0,0,0,2,13.4,-16.0
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,BOSTON CELTICS,LOSS,1710,6,13,0,1,4,4,5,5,2,1,0,3,1,13.3,-6.0
crowdja01,Jae Crowder,BOSTON CELTICS,HOME,MEMPHIS GRIZZLIES,WIN,1900,6,9,3,5,2,2,0,7,0,0,1,2,2,13.1,-3.0
kanteen01,Enes Freedom,OKLAHOMA CITY THUNDER,AWAY,MIAMI HEAT,WIN,1994,9,16,0,1,1,4,5,3,2,1,0,4,1,12.6,8.0
