slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
oladivi01,Victor Oladipo,INDIANA PACERS,AWAY,WASHINGTON WIZARDS,WIN,2367,11,20,2,4,9,10,2,5,3,3,0,1,1,29.6,19.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2512,14,23,1,1,6,10,3,6,7,2,1,4,3,29.2,0.0
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,WIN,1927,12,19,2,3,4,4,0,3,7,0,0,1,3,25.1,27.0
leverca01,Caris LeVert,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1763,11,19,5,7,0,0,2,3,5,2,1,2,2,23.8,7.0
harrito02,Tobias Harris,LOS ANGELES CLIPPERS,HOME,BROOKLYN NETS,WIN,2298,11,19,2,6,2,2,1,7,2,3,3,2,3,23.2,8.0
bogdabo01,Bogdan Bogdanović,SACRAMENTO KINGS,HOME,NEW YORK KNICKS,WIN,1643,7,11,3,5,5,5,0,1,7,1,0,0,1,22.9,10.0
warretj01,T.J. Warren,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,2538,16,26,1,4,2,2,2,2,0,0,0,1,4,22.6,4.0
saricda01,Dario Šarić,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1889,9,11,4,5,3,3,2,4,0,0,1,2,2,21.4,8.0
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,WIN,2194,9,19,0,1,5,5,1,12,1,3,3,1,3,21.2,21.0
riverau01,Austin Rivers,LOS ANGELES CLIPPERS,HOME,BROOKLYN NETS,WIN,2195,10,15,4,8,3,4,0,5,3,0,0,3,1,20.3,9.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,BROOKLYN NETS,WIN,2151,4,8,0,0,9,10,3,12,2,1,1,0,3,20.2,13.0
kanteen01,Enes Freedom,NEW YORK KNICKS,AWAY,SACRAMENTO KINGS,LOSS,1327,7,10,0,0,0,0,8,8,1,2,0,1,0,19.5,-9.0
mirotni01,Nikola Mirotić,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,WIN,1857,8,15,6,11,2,2,1,4,2,0,1,1,3,18.5,11.0
oquinky01,Kyle O'Quinn,NEW YORK KNICKS,AWAY,SACRAMENTO KINGS,LOSS,1553,4,6,0,0,6,6,2,6,4,2,3,2,3,18.3,6.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,LOSS,1544,8,13,3,5,4,4,0,7,1,0,1,2,2,17.8,-3.0
rondora01,Rajon Rondo,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,WIN,1924,5,7,2,3,2,4,0,9,10,0,0,1,3,17.8,1.0
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,TORONTO RAPTORS,LOSS,2334,8,23,3,12,8,11,1,5,4,1,0,1,1,17.5,-8.0
chrisma01,Marquese Chriss,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,1091,5,8,4,5,3,6,0,5,1,1,4,1,0,17.2,10.0
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,CHARLOTTE HORNETS,WIN,1821,6,9,3,5,2,3,2,6,0,1,3,0,5,17.0,6.0
paytoel01,Elfrid Payton,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,1766,5,13,0,0,1,1,2,8,14,1,1,2,1,16.8,-2.0
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2425,8,18,2,4,4,6,3,2,7,2,0,4,2,16.6,6.0
porteot01,Otto Porter Jr.,WASHINGTON WIZARDS,HOME,INDIANA PACERS,LOSS,2143,6,12,2,3,3,4,0,8,0,4,0,0,2,16.2,2.0
smithde03,Dennis Smith Jr.,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,LOSS,1881,9,22,0,3,5,6,2,3,8,1,0,4,0,15.7,-13.0
holliro01,Rondae Hollis-Jefferson,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1900,6,14,0,1,3,4,4,4,5,1,2,0,4,15.5,-2.0
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,2106,6,9,0,0,0,0,1,4,15,0,2,6,2,15.1,7.0
schrode01,Dennis Schröder,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,1431,9,16,2,5,1,1,1,5,6,0,0,4,2,15.0,3.0
diallch01,Cheick Diallo,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,WIN,1389,6,9,0,0,1,3,3,12,1,3,0,2,2,14.9,4.0
bogdabo02,Bojan Bogdanović,INDIANA PACERS,AWAY,WASHINGTON WIZARDS,WIN,2266,7,12,3,5,3,3,0,4,0,2,0,2,2,14.8,0.0
carrode01,DeMarre Carroll,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1719,6,12,6,11,2,2,1,6,1,1,0,2,4,14.6,-15.0
labissk01,Skal Labissière,SACRAMENTO KINGS,HOME,NEW YORK KNICKS,WIN,2014,5,10,1,1,3,3,1,5,3,0,3,0,2,14.6,5.0
princta02,Taurean Prince,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,1884,8,16,6,8,0,0,1,4,2,0,1,3,1,14.6,-1.0
harrijo01,Joe Harris,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1543,6,11,3,7,4,4,2,3,1,0,0,1,3,14.5,13.0
hardati02,Tim Hardaway Jr.,NEW YORK KNICKS,AWAY,SACRAMENTO KINGS,LOSS,2247,11,21,2,7,0,0,0,4,0,0,1,0,3,14.4,-2.0
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,CHARLOTTE HORNETS,WIN,2152,7,17,2,7,3,5,0,4,8,1,0,2,2,14.1,14.0
