slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
irvinky01,Kyrie Irving,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,2277,8,22,2,6,3,4,1,5,4,0,1,0,1,13.7,7.0
iwundwe01,Wes Iwundu,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1294,6,7,0,0,0,0,0,5,3,2,0,1,1,13.7,-14.0
lylestr01,Trey Lyles,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1868,8,11,2,3,1,4,2,7,0,0,1,3,2,13.7,5.0
hensojo01,John Henson,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2024,5,8,0,0,1,2,4,7,2,2,2,2,3,13.5,7.0
oubreke01,Kelly Oubre Jr.,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,1875,3,6,2,5,6,6,0,2,2,2,0,0,4,13.4,1.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2108,6,11,0,0,6,8,1,2,7,1,0,4,5,13.1,19.0
bullore01,Reggie Bullock,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1980,5,6,3,4,1,2,1,1,2,0,0,0,2,13.0,-1.0
moreler01,Eric Moreland,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,2150,3,5,0,0,2,2,2,6,4,2,1,1,1,13.0,-2.0
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,1267,6,9,2,2,0,0,1,2,2,1,1,0,4,12.9,-7.0
bartowi01,Will Barton,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1813,6,13,3,5,2,3,0,3,6,1,0,4,1,11.6,1.0
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,2194,7,15,1,5,5,5,1,2,3,1,0,4,3,11.5,-1.0
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,2053,6,13,3,7,0,0,0,3,7,0,0,2,2,11.3,-6.0
walljo01,John Wall,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2516,5,19,1,2,5,6,0,3,16,1,1,6,2,11.3,1.0
labissk01,Skal Labissière,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,937,6,12,0,1,0,0,2,2,0,1,3,0,0,11.1,15.0
cartevi01,Vince Carter,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1887,5,12,2,7,0,0,0,8,2,2,1,0,3,10.9,-10.0
collida01,Darren Collison,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1625,4,8,3,5,2,2,0,3,2,0,0,0,1,10.9,18.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2525,5,14,2,6,8,8,0,5,1,1,0,3,4,10.8,3.0
theisda01,Daniel Theis,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1119,4,6,0,0,0,0,3,7,0,1,2,0,3,10.8,5.0
augusdj01,D.J. Augustin,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1500,3,7,2,5,1,2,1,0,7,1,0,0,2,10.7,-3.0
blackta01,Tarik Black,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1214,6,6,0,0,1,2,3,3,0,0,1,2,5,10.5,8.0
zellety01,Tyler Zeller,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,947,3,5,0,0,1,2,3,2,2,0,3,0,0,10.5,-1.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1721,4,11,1,2,0,3,5,7,7,1,0,2,2,10.4,29.0
valende01,Denzel Valentine,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1646,5,10,3,4,0,0,0,5,1,2,1,2,2,10.1,-25.0
mcgeeja01,JaVale McGee,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,800,4,5,0,0,3,5,2,2,0,0,2,1,2,9.9,6.0
bogdabo01,Bogdan Bogdanović,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1957,3,9,1,1,4,4,1,1,5,1,0,1,2,9.6,4.0
buyckdw01,Dwight Buycks,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1325,5,9,4,5,2,2,0,2,2,0,1,4,2,9.6,5.0
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1666,7,15,0,0,0,0,6,5,0,0,2,3,2,9.6,-15.0
markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1475,4,9,3,6,2,2,3,2,2,0,0,2,2,9.6,-24.0
smithjr01,J.R. Smith,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1740,2,4,2,2,4,4,1,1,2,1,0,1,2,9.6,18.0
thomais02,Isaiah Thomas,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1284,7,13,2,4,3,5,1,1,4,0,0,5,3,9.5,-3.0
biyombi01,Bismack Biyombo,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,1658,2,6,0,0,4,4,4,7,2,0,1,1,3,9.4,-19.0
wallaty01,Tyrone Wallace,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1888,4,12,1,1,4,4,0,3,2,3,0,1,3,9.3,-4.0
youngjo01,Joe Young,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1255,4,6,1,3,2,2,0,2,1,2,0,2,1,9.3,20.0
harrijo01,Joe Harris,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1931,4,9,0,3,2,2,3,9,2,0,1,2,3,9.0,-1.0
hezonma01,Mario Hezonja,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,2329,7,14,2,7,0,1,2,8,2,0,1,4,4,8.9,8.0
hieldbu01,Buddy Hield,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2074,5,14,4,9,0,0,0,5,2,0,0,0,1,8.7,14.0
josepco01,Cory Joseph,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1546,3,8,1,2,0,0,1,9,4,1,1,1,2,8.7,23.0
plumlma01,Mason Plumlee,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1034,3,5,0,0,3,5,2,6,0,0,3,1,4,8.6,-1.0
westda01,David West,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,454,4,5,0,0,2,2,0,1,0,1,0,0,2,8.6,-2.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2500,7,19,1,7,5,7,0,5,1,1,2,4,2,8.5,-9.0
wilkida02,Damien Wilkins,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1334,3,8,3,6,2,2,0,2,1,0,1,0,1,8.2,15.0
greenge01,Gerald Green,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1735,5,14,4,12,1,1,0,3,0,0,0,0,0,8.1,-9.0
reedwi02,Willie Reed,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1346,4,6,0,0,1,2,1,5,0,0,1,0,2,8.1,8.0
larkish01,Shane Larkin,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,894,3,4,1,1,2,2,1,1,0,0,0,0,1,8.0,3.0
lopezro01,Robin Lopez,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1221,4,5,0,0,2,2,2,0,0,0,1,2,1,7.8,-23.0
diallch01,Cheick Diallo,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,225,2,3,0,0,5,5,0,0,0,0,0,0,0,7.7,3.0
evansja01,Jawun Evans,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1677,5,16,0,0,2,3,2,2,7,1,0,1,4,7.7,-11.0
arizatr01,Trevor Ariza,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,2095,5,15,2,9,3,3,0,4,1,0,0,0,2,7.6,-5.0
okafoja01,Jahlil Okafor,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,759,5,12,0,0,2,2,1,4,0,0,2,1,1,7.5,-3.0
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,2278,5,14,4,8,4,5,0,1,5,0,0,5,3,7.4,-11.0
weberbr01,Briante Weber,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,665,1,3,1,1,2,2,0,1,3,2,1,0,3,7.2,-2.0
carrode01,DeMarre Carroll,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1850,3,12,2,5,2,2,2,5,1,0,1,0,1,6.7,-5.0
youngni01,Nick Young,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1198,4,11,2,8,1,1,1,2,1,2,0,1,3,6.7,-5.0
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,880,1,1,0,0,2,2,0,1,2,0,4,1,2,6.4,-4.0
snellto01,Tony Snell,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,1932,4,9,2,7,0,0,0,1,1,1,1,0,4,6.4,15.0
smartma01,Marcus Smart,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1755,4,14,0,5,3,5,1,2,3,3,1,2,2,6.3,-5.0
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1364,0,2,0,0,2,2,0,4,7,1,1,2,1,6.0,20.0
murraja01,Jamal Murray,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2203,7,16,3,8,1,1,1,4,0,0,2,5,5,5.9,-7.0
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1961,6,13,0,6,1,2,0,4,3,2,0,3,6,5.8,-24.0
marjabo01,Boban Marjanović,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,717,4,8,0,0,2,4,2,3,1,0,2,3,2,5.8,8.0
morrima03,Marcus Morris,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1574,4,8,0,1,0,0,0,4,1,0,1,0,2,5.8,-7.0
richama01,Malachi Richardson,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1167,3,7,2,4,0,0,0,2,1,1,0,0,2,5.8,8.0
speigma01,Marreese Speights,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,779,3,6,2,4,0,0,1,1,2,0,0,1,2,5.6,7.0
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1196,4,6,0,0,1,3,2,5,1,0,0,2,4,5.6,-8.0
turnemy01,Myles Turner,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1222,5,10,1,3,2,2,0,5,1,0,0,3,4,5.6,16.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2058,3,10,0,4,2,2,1,6,10,0,0,5,3,5.5,-13.0
cunnida01,Dante Cunningham,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1478,1,1,0,0,2,2,1,0,0,1,0,0,0,5.4,-5.0
meeksjo01,Jodie Meeks,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,872,2,3,2,3,0,0,0,1,1,0,0,0,1,5.3,-6.0
mirotni01,Nikola Mirotić,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1375,2,4,2,3,2,2,0,2,0,0,0,1,1,5.2,-19.0
dunnkr01,Kris Dunn,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1695,4,10,0,2,0,0,1,3,8,0,0,4,2,5.0,-28.0
livinsh01,Shaun Livingston,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,575,2,3,0,0,0,0,0,1,1,1,1,0,1,5.0,-3.0
youngth01,Thaddeus Young,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1445,3,8,0,0,0,0,1,2,2,0,1,0,0,5.0,24.0
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,1904,5,14,0,4,0,0,2,7,0,2,0,2,2,4.9,-7.0
jonesty01,Tyus Jones,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,1966,4,9,0,3,2,2,0,3,2,1,0,3,2,4.8,14.0
mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,839,3,4,0,0,0,1,0,5,1,1,0,2,1,4.8,-4.0
mooreet01,E'Twaun Moore,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1721,3,9,0,4,2,2,2,2,0,0,1,0,2,4.8,-16.0
crawfja01,Jamal Crawford,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,1170,1,5,0,1,2,2,0,2,5,0,0,0,1,4.6,-6.0
nwabada01,David Nwaba,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1027,2,3,0,1,1,2,1,0,0,1,0,0,1,4.6,-10.0
osmande01,Cedi Osman,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,795,3,6,0,1,0,0,1,2,1,0,0,0,1,4.6,13.0
milleda01,Darius Miller,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1547,3,9,3,8,0,0,0,1,2,0,0,0,3,4.4,9.0
greenje02,Jeff Green,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1313,2,5,0,1,2,2,1,0,1,1,1,1,3,4.2,-27.0
harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1914,4,9,0,0,1,1,0,10,3,0,2,5,4,4.2,-10.0
rondora01,Rajon Rondo,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1292,5,11,0,0,0,0,0,2,3,1,0,3,2,4.2,-27.0
belljo01,Jordan Bell,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,986,1,3,0,1,1,2,0,6,5,0,1,2,2,4.1,-3.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1534,4,16,2,8,0,0,3,1,3,1,1,2,2,3.8,22.0
bradlav01,Avery Bradley,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,2359,5,15,2,7,0,0,0,1,3,1,0,2,3,3.7,5.0
dekkesa01,Sam Dekker,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1687,4,11,0,1,1,1,1,3,0,1,0,1,2,3.7,0.0
baynear01,Aron Baynes,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1211,5,14,0,0,0,0,3,3,1,0,1,1,5,3.6,-2.0
acyqu01,Quincy Acy,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1182,1,3,1,2,2,2,0,5,0,0,0,1,1,3.4,7.0
willicj01,C.J. Williams,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,1318,3,7,0,3,0,0,0,0,1,1,1,1,1,3.3,-17.0
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,589,1,2,0,1,3,4,0,2,1,0,1,2,1,3.2,-8.0
afflaar01,Arron Afflalo,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,624,2,4,2,2,0,0,0,1,0,0,0,0,3,3.1,5.0
kennalu01,Luke Kennard,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,1420,0,2,0,1,0,0,0,5,3,2,0,1,1,2.8,10.0
pachuza01,Zaza Pachulia,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,820,2,6,0,0,0,0,1,4,0,1,0,0,2,2.7,11.0
beaslma01,Malik Beasley,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1024,1,2,1,2,0,0,0,3,1,0,0,1,0,2.6,5.0
clarkia01,Ian Clark,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,588,1,4,1,3,1,1,0,0,2,0,0,0,1,2.6,7.0
tollian01,Anthony Tolliver,DETROIT PISTONS,HOME,HOUSTON ROCKETS,WIN,918,1,3,0,1,2,2,0,1,1,0,0,0,2,2.5,8.0
casspom01,Omri Casspi,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,931,2,6,0,1,4,4,0,3,1,0,0,3,2,2.4,-13.0
crowdja01,Jae Crowder,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,WIN,1463,1,7,0,4,0,0,1,3,3,2,0,0,2,2.4,29.0
tuckepj01,P.J. Tucker,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1477,1,5,1,4,0,0,1,3,3,1,0,1,3,2.4,18.0
brookaa01,Aaron Brooks,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,914,2,6,1,2,0,0,1,0,1,0,0,0,2,2.2,4.0
holliro01,Rondae Hollis-Jefferson,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1698,3,15,0,2,2,3,2,5,1,0,1,0,1,2.2,-9.0
thornsi01,Sindarius Thornwell,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,444,2,5,0,1,0,1,1,0,1,1,0,0,3,2.1,4.0
georgma01,Marcus Georges-Hunt,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,109,1,2,0,0,0,0,0,0,0,1,0,0,0,2.0,-3.0
satorto01,Tomáš Satoranský,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,877,1,3,1,2,0,0,0,0,1,0,0,0,0,2.0,-8.0
stephla01,Lance Stephenson,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,1464,2,8,0,3,0,0,2,4,4,1,0,2,4,2.0,9.0
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,LOSS,1389,2,9,1,6,0,0,1,2,2,0,0,0,1,1.8,-24.0
doylemi01,Milton Doyle,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,366,1,3,0,2,0,0,0,0,1,0,1,0,0,1.7,1.0
aldrico01,Cole Aldrich,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,105,1,1,0,0,0,0,0,0,0,0,0,0,1,1.3,-2.0
nelsoja01,Jameer Nelson,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1093,1,5,0,2,0,0,1,1,3,0,0,1,0,1.0,3.0
scottmi01,Mike Scott,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,978,3,5,1,2,0,0,0,1,0,0,0,2,5,1.0,-12.0
macksh01,Shelvin Mack,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,LOSS,425,0,1,0,1,0,0,0,0,2,0,0,0,0,0.7,4.0
ojelese01,Semi Ojeleye,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,423,0,0,0,0,0,0,0,1,0,0,1,0,1,0.6,2.0
crabbal01,Allen Crabbe,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1909,2,11,2,8,3,4,0,5,1,0,0,3,1,0.5,-4.0
johnswe01,Wesley Johnson,LOS ANGELES CLIPPERS,HOME,GOLDEN STATE WARRIORS,LOSS,612,0,1,0,0,0,0,0,2,0,2,0,1,1,0.5,2.0
zipsepa01,Paul Zipser,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1261,2,4,0,1,0,0,1,2,0,0,0,2,2,0.5,-17.0
mccawpa01,Patrick McCaw,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1346,0,4,0,3,0,0,0,4,1,2,0,0,2,0.3,-6.0
brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,2098,2,8,0,1,0,4,1,4,1,0,0,0,0,0.2,1.0
dellama01,Matthew Dellavedova,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,923,0,2,0,1,0,0,1,0,5,0,0,1,4,0.2,8.0
roziete01,Terry Rozier,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,1109,1,7,0,2,0,0,0,1,2,1,0,0,0,0.2,-4.0
bjeline01,Nemanja Bjelica,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS PELICANS,WIN,723,1,1,0,0,0,0,0,1,0,0,0,1,3,-0.2,2.0
makerth01,Thon Maker,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,638,2,5,0,1,0,2,1,1,0,0,1,2,1,-0.2,-4.0
pondequ01,Quincy Pondexter,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,566,1,3,0,0,0,0,0,1,0,0,0,0,2,-0.2,-3.0
stausni01,Nik Stauskas,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,931,1,6,0,4,0,0,0,3,0,0,1,0,0,-0.2,2.0
chandwi01,Wilson Chandler,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1631,1,6,1,5,4,4,1,5,0,0,0,5,2,-0.4,-16.0
craigto01,Torrey Craig,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,595,0,2,0,2,0,0,0,1,0,0,0,0,0,-1.1,-2.0
poythal01,Alex Poythress,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,299,0,1,0,1,0,0,0,1,0,0,0,0,2,-1.2,1.0
holidju01,Justin Holiday,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1619,2,14,1,9,1,1,1,3,1,0,1,2,0,-2.0,-21.0
