slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,2411,17,29,4,8,6,11,1,10,11,2,1,8,0,34.6,7.0
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,2168,12,17,0,0,3,5,3,12,13,4,1,3,4,34.0,-3.0
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,WIN,2057,11,23,2,4,9,11,1,10,3,2,3,0,2,29.6,28.0
greenje02,Jeff Green,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,2485,10,12,5,6,8,8,1,4,3,0,0,2,5,28.6,3.0
dotsoda01,Damyean Dotson,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,2147,12,21,4,10,2,3,1,10,1,1,1,0,1,25.4,21.0
monrogr01,Greg Monroe,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1668,8,10,0,0,3,3,3,8,10,2,1,3,4,24.8,4.0
monkma01,Malik Monk,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1583,8,14,4,6,6,6,0,1,8,0,1,1,1,24.6,23.0
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,WIN,1903,8,15,4,6,2,4,3,3,10,2,2,2,2,24.5,33.0
mirotni01,Nikola Mirotić,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,WIN,2100,11,25,5,11,4,4,5,11,2,0,1,1,4,24.2,27.0
teaguje01,Jeff Teague,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1999,9,16,2,5,5,5,0,4,8,2,0,1,5,23.2,15.0
motlejo01,Johnathan Motley,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2408,11,19,1,3,3,3,3,9,2,2,0,2,2,22.5,-9.0
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,1611,10,13,5,7,0,0,1,7,0,1,0,1,1,22.3,25.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,ATLANTA HAWKS,LOSS,2424,12,24,1,5,7,9,2,1,3,1,1,3,1,21.3,1.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1778,11,19,7,10,3,5,0,4,2,0,0,4,1,20.5,9.0
drumman01,Andre Drummond,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2540,9,13,0,1,1,6,2,14,5,1,2,2,3,19.8,9.0
brookma01,MarShon Brooks,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,LOSS,2203,11,20,1,3,0,0,4,4,3,1,2,3,0,18.9,5.0
kilpase01,Sean Kilpatrick,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1501,8,13,5,7,3,4,1,2,0,1,0,1,1,18.6,3.0
ilyaser01,Ersan İlyasova,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1745,6,12,1,4,4,4,4,7,5,1,1,1,4,18.5,4.0
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2105,11,18,1,3,1,2,0,0,7,0,0,1,2,18.5,12.0
chrisma01,Marquese Chriss,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1587,7,13,1,4,8,10,3,5,2,1,0,2,4,18.3,-13.0
grantje02,Jerian Grant,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1701,7,12,1,3,0,2,0,1,8,5,0,0,3,18.3,-3.0
oquinky01,Kyle O'Quinn,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1311,5,9,1,1,3,4,6,8,2,1,3,1,3,18.2,10.0
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,AWAY,MEMPHIS GRIZZLIES,WIN,1961,9,14,0,0,0,0,0,8,3,2,2,1,2,17.9,2.0
howardw01,Dwight Howard,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1696,5,10,0,0,6,8,3,14,2,0,4,2,2,17.9,23.0
redicjj01,JJ Redick,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1894,9,19,4,11,6,7,0,2,1,0,0,1,2,17.4,-10.0
willima02,Marvin Williams,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1301,7,9,2,3,2,2,1,1,2,1,0,0,2,17.1,18.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1994,5,13,1,4,3,3,3,8,4,2,3,0,4,16.7,29.0
dorsety01,Tyler Dorsey,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,WIN,1938,7,14,4,8,4,4,0,3,1,0,1,0,2,16.5,20.0
princta02,Taurean Prince,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,WIN,2060,8,18,1,7,6,6,1,3,5,2,0,2,6,16.3,-8.0
gibsota01,Taj Gibson,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1999,8,13,0,0,2,3,4,6,0,0,3,1,3,16.2,19.0
rabbiv01,Ivan Rabb,MEMPHIS GRIZZLIES,HOME,SACRAMENTO KINGS,LOSS,1875,4,8,0,0,4,5,3,8,4,1,3,1,2,16.2,14.0
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,WIN,1355,7,10,0,1,4,8,0,2,1,4,0,1,1,16.1,9.0
kornelu01,Luke Kornet,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1306,6,11,4,6,1,1,1,7,4,0,1,1,3,15.8,20.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,PHILADELPHIA 76ERS,LOSS,1971,5,10,3,6,4,5,0,9,4,0,1,1,3,15.6,12.0
harrish01,Shaquille Harrison,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1783,5,10,1,1,2,2,1,3,5,2,0,0,0,15.1,1.0
augusdj01,D.J. Augustin,ORLANDO MAGIC,HOME,CHARLOTTE HORNETS,LOSS,1098,8,13,2,4,1,1,0,1,2,0,0,0,0,14.8,-18.0
belinma01,Marco Belinelli,PHILADELPHIA 76ERS,HOME,CLEVELAND CAVALIERS,WIN,1795,7,15,6,12,3,3,0,2,2,0,1,2,3,14.8,2.0
lambje01,Jeremy Lamb,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1192,6,9,4,5,0,0,1,2,2,0,0,0,0,14.8,27.0
dedmode01,Dewayne Dedmon,ATLANTA HAWKS,AWAY,WASHINGTON WIZARDS,WIN,1914,5,8,0,1,2,3,2,12,3,1,1,1,3,14.6,13.0
kaminfr01,Frank Kaminsky,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1579,8,15,3,6,2,2,1,3,1,0,0,1,1,14.6,19.0
hardati02,Tim Hardaway Jr.,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1766,5,10,4,7,1,2,0,4,5,2,0,1,2,14.5,24.0
lopezbr01,Brook Lopez,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1461,7,10,2,3,2,2,1,5,0,0,0,1,2,14.2,-14.0
markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,BOSTON CELTICS,LOSS,1406,7,11,3,5,3,4,1,4,2,0,0,3,2,14.2,-1.0
hartjo01,Josh Hart,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1929,6,12,3,6,5,7,1,10,0,0,0,3,1,13.5,-9.0
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2221,6,12,3,6,0,0,3,7,4,1,0,2,4,13.4,-12.0
hernawi01,Willy Hernangómez,CHARLOTTE HORNETS,AWAY,ORLANDO MAGIC,WIN,1184,5,6,1,1,0,0,1,11,1,1,0,0,4,12.9,14.0
randlju01,Julius Randle,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1955,5,11,0,0,10,10,1,9,2,0,0,5,3,12.9,-14.0
zubaciv01,Ivica Zubac,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1312,5,10,0,0,4,4,6,3,0,0,0,0,3,12.9,0.0
birdja01,Jabari Bird,BOSTON CELTICS,HOME,CHICAGO BULLS,WIN,1446,7,10,1,2,0,3,0,3,3,1,1,2,0,12.3,8.0
tollian01,Anthony Tolliver,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2089,6,9,4,6,0,0,1,2,2,1,0,2,4,12.2,5.0
ulisty01,Tyler Ulis,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,LOSS,1817,7,13,2,3,0,0,0,5,4,2,0,3,2,12.2,-28.0
johnsst04,Stanley Johnson,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2348,4,10,1,3,2,3,1,5,4,2,1,0,2,12.1,3.0
burketr01,Trey Burke,NEW YORK KNICKS,HOME,MIAMI HEAT,WIN,1793,6,12,1,4,4,7,0,3,4,1,0,2,2,11.7,8.0
