slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,WIN,2347,13,21,0,0,6,7,2,14,8,3,3,1,5,35.4,23.0
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,LOSS,2319,15,29,7,13,4,5,1,1,4,2,0,3,0,29.1,-1.0
bookede01,Devin Booker,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,2007,12,19,6,10,5,6,0,4,7,0,0,3,4,27.6,22.0
hardati02,Tim Hardaway Jr.,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,1731,10,22,3,9,8,8,1,5,5,2,0,0,2,26.5,14.0
mirotni01,Nikola Mirotić,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,WIN,1794,11,20,6,8,2,3,7,3,3,0,0,1,1,26.5,14.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,2135,10,12,5,6,2,3,0,1,8,1,1,3,1,26.4,12.0
teaguje01,Jeff Teague,MINNESOTA TIMBERWOLVES,AWAY,SAN ANTONIO SPURS,LOSS,1892,8,12,2,3,9,9,0,1,4,2,0,2,2,24.1,-5.0
arizatr01,Trevor Ariza,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,2221,7,12,5,9,2,2,0,8,7,1,0,0,2,22.9,25.0
griffbl01,Blake Griffin,DETROIT PISTONS,HOME,BROOKLYN NETS,WIN,2057,8,17,1,1,9,11,2,6,6,0,0,1,0,22.9,8.0
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,HOME,UTAH JAZZ,LOSS,2305,10,15,0,0,3,6,2,5,4,1,2,0,2,22.6,16.0
aytonde01,Deandre Ayton,PHOENIX SUNS,HOME,DALLAS MAVERICKS,WIN,2189,8,11,0,0,2,2,1,9,6,1,1,0,2,22.0,17.0
randlju01,Julius Randle,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,WIN,1429,9,15,2,4,5,6,2,6,3,0,0,0,4,21.4,5.0
leverca01,Caris LeVert,BROOKLYN NETS,AWAY,DETROIT PISTONS,LOSS,2039,10,18,0,2,7,8,1,3,4,1,1,3,2,20.3,-10.0
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,SACRAMENTO KINGS,WIN,2236,7,9,0,0,5,5,3,12,0,0,3,2,3,20.1,-9.0
inglejo01,Joe Ingles,UTAH JAZZ,AWAY,SACRAMENTO KINGS,WIN,2113,9,12,4,6,0,0,0,1,6,4,0,5,3,19.5,-7.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,WIN,2012,6,13,1,4,8,10,2,6,5,1,2,2,4,19.0,8.0
hardeja01,James Harden,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,LOSS,2083,6,15,3,8,3,4,2,7,10,3,1,4,2,18.9,-23.0
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,MIAMI HEAT,WIN,2298,9,18,4,5,4,6,4,12,2,0,0,4,3,18.8,9.0
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,ORLANDO MAGIC,LOSS,1974,9,14,3,7,5,7,0,4,4,0,1,3,5,18.7,20.0
drumman01,Andre Drummond,DETROIT PISTONS,HOME,BROOKLYN NETS,WIN,1932,10,21,1,3,3,4,9,11,2,0,1,4,5,18.6,-9.0
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,SAN ANTONIO SPURS,LOSS,1896,9,23,1,4,4,5,3,4,3,4,1,1,2,18.4,-3.0
paulch01,Chris Paul,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,LOSS,1941,6,12,3,7,4,5,0,5,6,2,0,1,3,18.1,-19.0
kanteen01,Enes Freedom,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,1632,5,9,0,0,6,7,3,8,3,1,1,1,2,17.8,7.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,WIN,1966,7,14,3,6,2,2,1,8,4,2,1,2,3,17.4,2.0
bjeline01,Nemanja Bjelica,SACRAMENTO KINGS,HOME,UTAH JAZZ,LOSS,1629,8,12,2,2,0,0,1,7,2,1,0,0,2,17.2,12.0
osmande01,Cedi Osman,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1985,5,10,2,2,5,6,3,7,4,2,0,3,1,17.2,-21.0
