slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,PHILADELPHIA 76ERS,WIN,2895,15,33,5,12,4,5,1,4,12,0,0,3,1,28.4,11.0
jamesle01,LeBron James,MIAMI HEAT,HOME,BOSTON CELTICS,LOSS,2192,9,13,0,0,7,9,1,7,10,0,0,5,1,23.1,5.0
youngth01,Thaddeus Young,PHILADELPHIA 76ERS,AWAY,CLEVELAND CAVALIERS,LOSS,2566,11,18,2,3,5,6,0,4,2,3,0,1,5,23.0,4.0
couside01,DeMarcus Cousins,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1872,13,24,0,0,7,11,3,9,0,1,1,2,4,22.7,-2.0
cartemi01,Michael Carter-Williams,PHILADELPHIA 76ERS,AWAY,CLEVELAND CAVALIERS,LOSS,2944,9,17,3,3,0,0,2,5,13,2,2,4,5,22.1,-3.0
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,TORONTO RAPTORS,LOSS,2181,10,18,0,5,4,4,1,6,4,4,0,2,2,21.9,-19.0
millspa01,Paul Millsap,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,2044,8,16,0,1,2,4,2,9,4,4,2,0,2,20.7,23.0
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,HOME,PHILADELPHIA 76ERS,WIN,2909,6,10,0,0,7,8,6,4,0,1,2,0,3,20.6,2.0
hansbty01,Tyler Hansbrough,TORONTO RAPTORS,HOME,UTAH JAZZ,WIN,1676,6,9,0,0,11,13,3,4,0,2,0,2,4,20.0,10.0
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,GOLDEN STATE WARRIORS,WIN,1520,9,11,1,2,1,1,0,3,6,3,0,3,4,19.4,8.0
jackja01,Jarrett Jack,CLEVELAND CAVALIERS,HOME,PHILADELPHIA 76ERS,WIN,2196,7,14,3,6,3,4,1,3,5,3,3,3,1,19.4,11.0
teaguje01,Jeff Teague,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,2416,6,15,1,2,6,6,1,0,13,1,0,2,1,19.3,17.0
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,2077,8,11,3,5,2,2,2,3,1,1,1,2,0,19.2,15.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,2149,6,8,0,0,0,3,7,11,4,2,3,2,4,19.1,16.0
waitedi01,Dion Waiters,CLEVELAND CAVALIERS,HOME,PHILADELPHIA 76ERS,WIN,2640,9,19,3,5,3,6,1,7,6,4,0,3,5,19.1,-1.0
boshch01,Chris Bosh,MIAMI HEAT,HOME,BOSTON CELTICS,LOSS,1881,7,12,0,2,6,8,1,6,1,1,2,0,1,18.8,5.0
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,AWAY,MEMPHIS GRIZZLIES,LOSS,1982,8,10,2,4,1,5,1,4,4,1,0,0,2,18.5,-15.0
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,2127,10,19,0,0,2,4,2,12,3,1,0,1,2,18.2,12.0
redicjj01,JJ Redick,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,2141,8,15,3,7,3,3,0,5,2,4,1,3,3,18.1,22.0
greenje02,Jeff Green,BOSTON CELTICS,AWAY,MIAMI HEAT,WIN,2151,8,16,5,8,3,5,1,4,1,0,1,0,2,17.7,11.0
horfoal01,Al Horford,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,1785,7,14,0,0,1,2,1,6,7,1,4,0,3,17.6,11.0
georgpa01,Paul George,INDIANA PACERS,AWAY,BROOKLYN NETS,WIN,2165,8,14,3,5,5,5,0,6,2,1,0,3,3,17.4,5.0
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,GOLDEN STATE WARRIORS,WIN,2496,8,15,0,0,2,2,2,5,3,1,3,0,4,17.2,16.0
parsoch01,Chandler Parsons,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,LOSS,2259,9,15,2,5,3,3,0,8,3,1,0,3,4,17.0,-21.0
turneev01,Evan Turner,PHILADELPHIA 76ERS,AWAY,CLEVELAND CAVALIERS,LOSS,2798,9,23,2,8,11,13,1,9,1,0,0,4,2,17.0,15.0
beverpa01,Patrick Beverley,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,LOSS,2264,6,13,3,8,4,4,1,4,3,4,2,3,5,16.7,-12.0
millemi01,Mike Miller,MEMPHIS GRIZZLIES,HOME,GOLDEN STATE WARRIORS,WIN,1716,4,7,4,5,3,4,0,9,4,0,0,0,1,16.4,21.0
