slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,PHOENIX SUNS,WIN,2322,16,29,0,1,21,26,8,10,3,1,5,1,3,50.1,9.0
bookede01,Devin Booker,PHOENIX SUNS,AWAY,NEW ORLEANS PELICANS,LOSS,2441,14,28,3,10,9,11,0,10,7,1,0,3,4,29.5,-3.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,2316,9,10,0,0,8,8,3,14,4,2,2,5,3,28.9,21.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,NEW YORK KNICKS,WIN,2001,9,13,4,6,4,4,0,4,5,1,0,1,1,24.8,22.0
turnemy01,Myles Turner,INDIANA PACERS,AWAY,DALLAS MAVERICKS,LOSS,2174,10,14,2,2,2,4,2,9,2,1,3,1,3,23.8,5.0
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,UTAH JAZZ,WIN,2098,8,13,1,5,9,12,1,10,5,4,0,6,1,23.7,15.0
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,NEW YORK KNICKS,WIN,1654,6,10,2,3,8,8,0,9,4,1,1,2,1,22.2,27.0
irvinky01,Kyrie Irving,BOSTON CELTICS,HOME,MEMPHIS GRIZZLIES,WIN,1495,8,13,5,8,4,4,0,6,5,0,0,2,2,21.6,7.0
ingrabr01,Brandon Ingram,LOS ANGELES LAKERS,AWAY,ATLANTA HAWKS,WIN,1721,10,16,0,1,1,2,2,8,6,1,3,3,0,21.5,19.0
mudiaem01,Emmanuel Mudiay,NEW YORK KNICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1832,8,15,3,5,1,2,1,1,7,2,1,0,0,20.9,-22.0
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,TORONTO RAPTORS,LOSS,2096,8,18,0,0,2,2,6,12,2,4,3,2,3,20.7,-16.0
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,DETROIT PISTONS,WIN,1754,5,9,0,1,10,11,0,1,7,2,1,3,0,20.2,14.0
simmojo02,Jonathon Simmons,ORLANDO MAGIC,AWAY,OKLAHOMA CITY THUNDER,LOSS,2139,5,7,0,1,9,10,2,3,2,4,1,3,4,19.5,5.0
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,BOSTON CELTICS,LOSS,1972,5,10,1,3,6,6,1,7,8,1,1,2,2,19.3,-4.0
allenja01,Jarrett Allen,BROOKLYN NETS,HOME,CHICAGO BULLS,WIN,1397,8,11,0,0,2,2,2,7,2,0,3,1,1,19.1,20.0
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,ORLANDO MAGIC,WIN,2196,9,20,2,7,6,7,3,5,3,1,0,2,2,19.1,2.0
bareajo01,J.J. Barea,DALLAS MAVERICKS,HOME,INDIANA PACERS,WIN,1565,7,11,3,5,2,2,0,2,9,0,0,2,2,18.2,17.0
